epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,428.31,0.51691,0.27606,0.00148,0.91809,0.83757,0.90354,0.75259,0.74197,0.69075,0.00452,8.92e-05,8.92e-05,8.92e-05
186,488.316,0.4979,0.25839,0.00146,0.93136,0.8285,0.90549,0.75756,0.7379,0.69016,0.0045,8.425e-05,8.425e-05,8.425e-05
187,548.488,0.49687,0.25515,0.00151,0.9372,0.82087,0.90451,0.75285,0.74631,0.69125,0.00454,7.93e-05,7.93e-05,7.93e-05
188,608.609,0.5063,0.278,0.00147,0.94262,0.81814,0.90435,0.75356,0.74001,0.7056,0.00452,7.435e-05,7.435e-05,7.435e-05
189,668.658,0.49916,0.25225,0.00143,0.95225,0.81174,0.90497,0.7519,0.74327,0.70312,0.00454,6.94e-05,6.94e-05,6.94e-05
190,728.689,0.50403,0.25663,0.00153,0.94699,0.82253,0.90802,0.75298,0.74865,0.68885,0.00457,6.445e-05,6.445e-05,6.445e-05
191,789.934,0.50671,0.26386,0.00149,0.93408,0.82888,0.90672,0.75518,0.7423,0.68695,0.00454,5.95e-05,5.95e-05,5.95e-05
192,849.855,0.52875,0.27277,0.00152,0.90832,0.84118,0.90687,0.75379,0.74741,0.68685,0.00457,5.455e-05,5.455e-05,5.455e-05
193,909.924,0.50779,0.26562,0.00149,0.92219,0.83616,0.90618,0.75226,0.74595,0.68408,0.00459,4.96e-05,4.96e-05,4.96e-05
194,965.975,0.50821,0.25202,0.0015,0.95122,0.81969,0.9051,0.74998,0.74884,0.68585,0.00462,4.465e-05,4.465e-05,4.465e-05
195,69.9679,0.48803,0.25445,0.00139,0.94595,0.81854,0.90493,0.75298,0.74567,0.68402,0.00458,3.97e-05,3.97e-05,3.97e-05
196,130.341,0.50113,0.26739,0.00144,0.9504,0.82617,0.90606,0.75404,0.74408,0.68279,0.00458,3.475e-05,3.475e-05,3.475e-05
197,184.616,0.49748,0.24932,0.00141,0.94644,0.82337,0.90751,0.75368,0.74296,0.68604,0.00455,2.98e-05,2.98e-05,2.98e-05
198,238.36,0.49809,0.25106,0.00144,0.94527,0.82659,0.90763,0.75283,0.74578,0.68287,0.00456,2.485e-05,2.485e-05,2.485e-05
199,294.704,0.47036,0.2456,0.00136,0.94617,0.81987,0.90585,0.75394,0.74543,0.68156,0.00457,1.99e-05,1.99e-05,1.99e-05
200,354.016,0.50537,0.26085,0.0014,0.93517,0.83424,0.90672,0.75296,0.74527,0.6857,0.00457,1.495e-05,1.495e-05,1.495e-05
